"filteredrate","filteredrate.1","filteredrate.2","filteredrate.3","filteredrate.4","filteredrate.5","filteredrate.6","filteredrate.7","filteredrate.8","filteredrate.9","filteredrate.10","filteredrate.11","filteredrate.12","filteredrate.13","filteredrate.14","filteredrate.15","filteredrate.16","filteredrate.17","filteredrate.18"
0,0,2.406058155,3.291255824,0.744858003,0,0,0,0,0,0,0,1.15989811,0,0.292049929,0,2.097966086,0.192339443,0
0,0,1.338495092,1.28805692,0.435939078,0,0,0,0,0,0,0,2.228300343,0,0.519924074,0,4.884929322,0.159807394,0
0,0,1.745204151,3.017554305,0.662390858,0,0.249182801,0,0,0.082134748,0,0,0,0,0.419161486,0,3.837553184,0.144107179,0
0,0,1.985234291,2.531395111,0.760426975,0,0.43103667,0,0,0,0,0,0,0,0.801889668,0,1.789010361,0.162862103,0
0,0,1.48101993,0,0.505970408,0,0.359274843,0,0,0,0,0,0,0,1.308070989,0,0,0.130986048,0
0,0,1.112396843,0,0.251132183,0,0.244434586,0.498659803,0,0,1.197487209,0,0,0,1.221863378,0,0,0.122456665,0
0,0,0.721364343,0,0.23121826,0,0.280938387,0.9341978,0,0,0.989146843,0,1.061610451,0,1.12594756,0,0,0.151058118,0
0,0,0.797153937,0,0,0,0.402800968,0.575965851,0,0,1.15407314,0,0.811642641,0,0,0,0,0.116387869,0
0,0,0.962293667,0,0,0,0.358639479,0,0,0,1.628212153,0,0.834023553,0,0,0,0,0.17483574,0
0,0,0,0,0,0,0.217885698,0,0,0,1.387736852,0,0.606664835,0,0,1.97991563,0,0.129636505,0
0,0,1.290424827,0,0.389542653,0,0.112421457,0.902182873,0,0,1.083169145,0,0.871672269,0,0,1.968859064,0,0.132550465,0
0,0,2.090911461,0,0,0,0.078257138,0.585121079,0,0,1.10853526,0,3.008755644,0,0,0,0,0.092640394,0
0,0,1.427759978,0,0,0,0.3047157,0.453659643,0,0,0,0,2.338839053,0,0,0,0,0.056544448,0
0,0,2.817142889,0,0,0,0.488320795,0.370112771,0,0,0.842077421,0,2.304227973,0,0,0,0,0.047607029,0
0,0,3.082860728,0,0,0,0.501820816,0.480978253,0,0,0.519998111,0,2.325244667,0,0,0,0,0,0
0.503276998,0,2.718835193,0,0,0,0.441417255,0.38586243,0,0,0.46985055,0,1.810346498,0,0,0,0,0,0
0,0,1.249204733,0.572061444,0,0,0.286018583,0.712299918,0,0,0.620441218,0,3.005523999,0,0,0,0,0,0
0,1.489145272,1.053991634,0.311844147,0,0,0,0.511089442,0,0,1.028486592,0,1.447022244,0,0,0,0,0,0
0,0,0.79065756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.943767688,0.686378836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.480865961,1.750824214,0.500173314,0,0,0,0.357375326,0,0,0,0,0,0,0,0,0,0,0,0
0.603951957,1.011313684,0.167651497,0,0,0,0.323833234,0,0,0,0,0,0,0,0,0,0,0,0
0,1.425878144,0.083300607,0,0,0,0.331845176,0,0,0,0,0,0,0.208180653,0,0,0,0.104882382,0
0,1.364939504,0.188773527,0,0,0,0.533184852,0,0,0,0,0,0,0.190994856,0,0.198938418,0,0.077330846,0
0,0.777918388,0.124336209,0,0,0,0.437675742,0,0,0,0,0,0,0.375217245,0,0,0,0.095337776,0
0,0.499941205,0.181197447,0.291695885,0,0,0.312191632,0,0,0,0,0,0,0.526186856,0,0,0,0.091663104,0
0,0.561467069,0.357857871,0,0,0,0.290774498,0,0,0,0,0,0,0.238232792,0,0,0,0.069408027,0
0,0.337043906,0.960055008,0,0,0,0.599734384,0.338694224,0,0,0,0,0,0.397988449,0,0,0,0.062185514,0
0,0.369105346,0.682874266,0,0,0,0,0.390210583,0,0,0,0,0,0.304548036,0,0,0,0.078103771,0
0,0.180219648,0,0,0,0,0,0.82516847,0,0,0,0,0,0.756987249,0,0,0,0.119989293,0
0.749123105,0.432842389,0,0,0,0.806819225,0,1.71663374,0,0.750540613,0,0,0,1.584142794,0,0,0,0.096924457,0
0.791037797,0.640238091,0,0,0,0.526365664,0,1.704782502,0,0.572624525,0,0,0,1.307811622,0,0,0,0.178135454,0
0.947253305,0.237416087,0,0,0,0.954826022,0,1.655586186,0,0,0,0,0,0.284241649,0.556844486,0,0,0.106932555,0
1.228820785,0.163776716,0,0,0,0.793863942,0,0,0,0,0,0,0,0.386376235,0.474846919,0,0,0.081598356,0
2.192755824,0.265865246,0,0,0,0.646395014,0,0,0,0,0,0,0,0.411016433,0.443525349,1.305675173,0,0.045591681,0
1.388409923,0,0,0,0,0.373652005,0,1.922650191,0,0,0,0,0,0.279328165,0.348781233,0.698643635,0,0.055030672,0
1.592679414,0,0,0,0.075220057,1.049504446,0,0,0,0,0,0,0,0.150881495,0.592232745,0.799491309,0.854373896,0.075816302,0
1.399480141,0,0.627579305,0,0.125182395,1.13078213,0,0,0,0,0.051064587,0,0,0.261261975,0.610474736,1.079820518,1.703603432,0.065476568,0
0.962987916,0,0.620581793,0,0.141851802,0.371181057,0,0,0,0,0.088548604,0,0,0.262398177,0.829814823,0.892343038,2.590857681,0.091197635,0
1.253971459,0,0.827701934,0,0.088938693,0.29422225,0,0,0,0,0,0,0,0.376124098,1.157143787,0.507641504,0.84308563,0.154317266,0
1.020370883,0,1.585304223,0,0.121514992,0,0,0,0,0,0,0,0,0.79996325,0,0,1.239763562,0.205551748,0
0.768530436,0.050918218,2.750920021,0,0.578836886,0,0,0,0,0,0.314513091,0,0,1.115467449,0,0,0.696027166,0.089662931,0
1.013462497,0.047069057,1.827220776,0,0,0,0,0,0,0,0.366741459,0,0,1.301189078,0,0,0.927066522,0.097838867,0
1.174298319,0.079324018,1.352328613,0.131437235,0,0,0,0.541355195,0,0,0.232345261,0,0,0.914274779,0,0.708957055,1.923193336,0.148714413,0
0.592737098,0.20126578,0.590975633,0,0,0,0,0.796994045,0,0,0.173243624,0,0,0.354372282,0,0,2.118116521,0.166595629,0
0,0.223636958,0.287198828,0.145724113,0,0,0,1.521107432,0,0,0.166652498,0,0,0.492900862,0,0,1.805311443,0.184121225,0
0.283867971,0.218987263,0,0,0,0,0,1.92992043,0,0,0.285952919,1.741617475,0,0.484648841,0,0,2.657183297,0.141103011,0
0.266851242,0.258611991,0,0,0,0,0,1.9222359,0,0,0.464271288,1.678092502,0,0.730094358,0,0,1.660861869,0.182830333,0
0.569434355,0.240689765,0,0,0,0,0,2.48909809,0,0,0.581251557,1.518138702,0,0.479968889,0,0,1.254451221,0.115293881,0
0,1.006699275,0,0,0,0,0,2.209952825,0,0,0.517942031,0,0,0.753722965,0,0,2.428033855,0.171509946,0
0,0.540661406,0,0,0,0,0,2.591375323,0,0,0.659800172,0,0,0.476364919,0,0,4.378922965,0.098856086,0
0,1.370286056,0,0,0,0,0,2.38753903,0,0,0.693825734,0,0,0.450384752,0,0,3.821770435,0.121388501,0
0,0.873335183,0,0.290070592,0,0,0,2.28854421,0,0,1.007710751,0,0,0.456110663,0,0,3.278206586,0.133096467,0
0,1.054943384,0.386550932,0.372371136,0,0,0,2.877269082,0,0,1.284369172,0,0,0.267085794,0,0,0.745141255,0.170071699,0
0,0.395011472,0,0.954856281,0,0,0,4.206409743,0,0,1.424731972,0,0,0.267314264,0,0,0.812740911,0.057492012,0
0,0,0,0.30162012,0,0,0,3.153709725,0,1.262157602,0.954436977,0,0,0,0,0,0.872146386,0.083178089,0
0,0,0,0.271544413,0,0,0,2.795505015,0,1.070795223,1.440853794,0,0,0,0,0,0.755039855,0.107687802,0
0,0,0,0.320596193,0,0,0,3.63187248,0,1.798475339,2.274017068,0,0,0,0,0,0.344994415,0.241936872,0
0,0,0,0.396970534,0,0,0,2.41933422,0,2.859476081,2.06784062,0,0,0,0,0,0,0.092884954,0
0,0,0,0,0,0,0,1.611183145,0,2.594614521,2.443342218,0,0,0,0,0,0,0.111845464,0
0,0,0,0,0,0,0,2.58223723,0,3.307383221,1.529421659,0,0,0,0,0,0.374180981,0.088805078,0
0,0.481225284,0,0,0,0,0,1.293958142,0,5.00000491,1.204802759,0,0,0,0,0,0.770406544,0.058577452,0
0,0,0,0,0,0,0,1.596649451,0,0,4.894596678,0,0,0,0,0,1.650442042,0.059850687,0
0,0,0,1.899527849,0,0,1.054100611,2.050838267,0,0,3.352942228,0,0,0,0,0,1.942896537,0.150831511,0
0,0,0,0.84309082,0,0,0.599181324,0.597271656,0,0,1.36050525,2.80305775,0,0,0,0,1.544814414,0.40251579,0
0,0.673703102,0.692277716,0.956364873,0,0,0.356967071,1.223971666,0,0,1.789305684,0,0,0,0,0,1.135725834,0.303318552,0
0,0.955174191,0,0.801650803,0,0,0.410344493,0.575134965,1.425515188,0,1.524059119,0,0,0,0,0,0.931821669,0.213586467,0
0,1.243064165,0,0,0,0,0.305722913,1.432738842,3.770489745,1.699135561,2.208770119,0,0,0,0,0,0.371668886,0.350912747,0
0,1.937397129,0,0,0,0,0.27872555,1.498267212,1.739897874,1.897746542,5.286615285,1.108866586,0,0,0,0,0,0.418895321,0
0,1.541438895,0,0,0,0,0.256821823,1.225894659,1.380132953,1.588706113,2.09504924,1.019056066,0,0,0,0,0,0.512855758,0
0,1.21059176,0,0,0,1.82768583,0.375368459,0.796575506,0,1.740651474,2.262268303,0,0,0,0,0,0,0.250358293,0
0,1.468141264,0,0,0,1.998160332,0.401337342,0.657636234,0,0,2.09406485,0,0,0,0,1.546465728,0,0.438883508,0
0,1.409444321,0,0,0,2.122234908,0.238667707,1.030080222,0,0,4.834946957,0,0,0,0,0,0,0.162909083,0
0,0.994894782,0,0,0,3.634849891,0.36204043,0.973821754,0,0,5.199820496,0,0,0,0,0,0,0.07155534,0
0,0.508458967,0,0,0,4.395462266,0.290288524,0.653561274,0,0,5.335409542,0,0,0,0,0,0,0.101818016,0
0,0.758604308,0,0.177202093,0,3.620053317,0.361969468,0.622071127,0,0,3.753953469,0,0,0,0,0,0,0.084518818,0
1.228807108,1.332413892,0,0,0,3.187326936,0.243337833,0.439219722,0,0,3.291228739,0,0,0,0,0,0,0.046322473,0
0,0.937003318,0,0,0,0,0.549553464,0.395295559,0,0,0.923059634,0,0,0,0,0,0,0.067577265,0
0,1.515176637,0,0,0,0,0.264651978,1.05091491,0,0,0.94227761,1.292219119,0,0,0,0,0,0.02688364,0
0,1.871647104,0,0,0,0,0.605788802,0.64370752,0,0,1.013579712,0,0,0,0,0.151163959,0,0.018296459,0
0,1.312371202,0,0,0,0,0.570960501,0.599724133,0,0,2.544075123,0.898776618,0,0,0,0,0,0.046611962,0
0,1.247676414,0,0,0,0,0.28012221,0.857540973,0,0,1.069006336,2.292501079,0,0,0,0,0,0.120270531,0
0,1.498120476,0,0,0,0,0.546937933,1.664469583,0,0,0.90889444,3.018894142,2.095341365,0,0,0.038145665,0,0.071873289,0
0,0.623061406,0,0,0,0,0.505912593,1.021635226,0,0,1.999615617,1.981719022,3.23671727,0,0,0.035539009,0,0.190874386,0
0,0.704877699,0,0,0,0.433171432,0.457473297,1.110662659,0,0,1.945311045,0.664372545,0,0,0,0.066176123,2.92885733,0.128838064,0
0,1.033824738,0,0,0,0.796009032,0.231929394,0.75697327,0,0,1.580827224,0,0,0,0,0.145035554,1.390075421,0.07144481,0
0,0.421053324,0,0,0,0.695420956,0.218793086,0.731268145,0.58435288,1.276372885,2.064028864,0,5.361730927,0,0.070176689,0.097033188,0.70217573,0.097770298,0
0,0.578307062,0,0,0,1.311255359,0.385380346,0,0.535003013,0,1.955169957,0,1.858307656,0,0.04892731,0.101985934,0,0.08904784,0
0,0.885494802,0,0,0,1.385264724,0.253097924,0,1.158875166,0,1.086148599,0.809444761,0,0,0.036695463,0,0,0.159478404,0
0,1.616014867,0,0.6804774,0,2.183735605,0.135347975,0,0,0,0.728568117,0,0,0,0,0,0,0.113763181,0
0,1.104493187,1.200238934,1.28054795,0,0,0.284624098,0,0,0,0.636742064,3.239087139,0,0,0,0,0,0.141231775,0
0,0.678325324,0,1.957292449,0,3.100055365,0.305239788,0,0,0.326749498,0,2.729501864,0,0,0,0,0,0.144032096,0
0,1.646245485,0,0,0,4.605228115,0.225239859,0,0,0.587792201,0,2.787229995,0,0,0,0,0,0.063972992,0.062011673
0,1.007971117,0,0,0,5.984402835,0.17960034,0,0,1.271826682,0,3.277577748,0,0,0,0,0,0.062280647,0
0,1.014366058,0,0,0,7.133637012,0.204504929,0,0,1.065481998,0,3.693760474,0,0.304404304,0,0,0,0.123894123,0
0,1.948666902,0,0,0,7.034902973,0.08055079,0,0,0.900458814,0,3.879375848,0,0.775668215,0,0,0,0.075394133,0
0,0.628848229,0,0,0,8.034427081,0.085337973,0,0,0.599789295,0,0,0,0.832560681,0,0,0,0,0
0.888105741,0.716236464,0,0,0,5.470873493,0.152223931,0,0,0,0,0,0,0.834810534,0,0.042616031,0,0,0
0.643057685,0.355161791,0,0,0,2.954390211,0.189019857,0,0,1.079361941,0,0,0,0.967846078,0.71135052,0.040605678,0,0,0
0.190662928,0.68598766,0,0,0,2.645030548,0.366778411,0,0,1.241764411,0,0,0,0.695572395,0.313368644,0,0,0,0
0.28070589,1.155041517,0,0,0,2.129254979,0.307463493,0,0,1.955166079,0,0,0,1.316372441,0.326856607,0,0,0,0
0,1.924038726,0,0,0,1.322534527,0.475796675,0,0,0.922897706,1.141488532,0,1.869393534,1.100296579,0.712000782,0,0,0,0
0,0.788181095,0,1.240579411,0,2.564026136,0.605368121,0,0,0,1.144873723,0,1.84576654,0.507920658,0.359235105,0,0,0,0
0,1.019055729,1.091810228,1.42952327,0,1.433567274,0.402850994,0,2.228970381,0,1.606972799,0,1.650969772,1.119825128,0.735638259,0,0,0,0
0,1.022880517,0.835389109,2.680680496,0,0,0.426658605,0,1.16820562,0,1.005400098,0,1.651212766,1.375996044,0.490672697,0,0,0,0
0,1.013181717,0.509249837,1.541287111,0,0,0.653562141,0,1.32267633,0,1.906150335,0,1.4050295,2.191528143,0.719576559,0,0,0,0
0,1.523548183,0.350572912,0,0,0,0.70432888,0,0.385677601,0,4.566600488,0,1.78282473,2.031525951,0.313302,0,0,0,0
0,1.117243115,0,0,0,2.149399077,0.628508435,0,0.498403312,0,3.847487958,0,1.40511857,1.526650326,0.520515677,0,0,0,0
0,0.814747089,0,0,0.784247582,0,0.418120282,0,0.397590546,0,2.053313745,0,1.529365418,1.18322198,0.755952494,0,0,0,0
0,0.998129169,0,0,0,0,0.225564809,0,0.552706415,0,0.627378966,0,1.558118158,0.48878803,1.166872452,0,0,0,0
0,0.554020143,0,0,0,0,0.239154464,0,0.496358905,0,0.414236662,0,1.794355183,0.411986726,2.145225646,0,0,0,0
0,0.475421663,0,0,0,0,0.314234207,0,1.434029637,0,0.14521912,3.534836531,3.31653412,0.345468558,1.842769124,0,0,0,0
0,0.595800209,0,0,0,0,0.229833853,0,0,0,0.214964694,2.009752898,2.33100863,1.309192553,1.488567758,0,0,0,0
0,0.680533418,0,0,0,0,0.347934225,0,0,0,0.365460078,1.455839665,2.662605071,1.055555905,0.997889861,0.221703229,0,0,0
0,0.603570787,1.002393603,0.757296924,0,0,0.198638613,0,0,0,0.28078219,2.312204541,5.503706823,0.556998842,1.068387069,0,0,0,0
0.575025655,0,1.34006703,1.201378286,0.793241771,0,0.53512959,0,0,0,0.258412201,1.980831254,7.949054199,0.383232423,1.500673295,0,0,0,0
0.370950871,0,1.404713061,0.838997032,0.467421484,0,0.358999453,0,0,0,0.239864413,0,1.521563066,0.581506015,1.46967269,0,0,0,0
0.746020309,0,0.757708167,0,0.661514871,2.989033927,0.315508894,0,0,0,0.294636714,0,1.786873497,0.606775046,1.734783948,0,0,0,0
0.91036467,0,0.598947841,0,0.863559285,1.968786313,0.312591331,0,0,0,0.343113208,0,0,0.492115095,1.035856141,0,0,0,0
0.522582927,0,0,0,0.927822695,3.747099398,0.348161773,0,0.75151362,0,0.666572293,0,0.826746733,0,1.338801326,0,0,0,0
0.436995875,0,0,0,0.846058275,1.588631035,0.390781815,0,0,0,0.487206639,0,0.40712697,0,0.484549668,0,0,0,0
1.002603447,0,0,0,1.055306958,1.452805094,0.180582211,0,0,0,0.438148067,0,0.456014959,0,0,0,0,0,0
0.654951009,0,0,0,1.832437376,1.02455943,0.245534893,0,0,1.373981303,0,0,1.209285714,0,0,0,0,0,0
0,0,0,0,1.510178522,1.200849748,0.10022576,0,0,1.283118743,0,0,0.859076589,0,0,0,0,0,0
1.354003852,0,0,0,0.991023359,1.247709828,0.097417354,0,0,0.380951433,0,0,2.067603492,0,0,0,0,0,0
1.713322098,0,0,0,1.973010997,0.630806397,0.132521555,0,0,0.717447062,0,0,1.784128688,0,0,0,0,0,0
1.153342226,0,0,0,1.517514556,0.270803834,0.359400104,0,0,0,0,0,1.809443804,0,0,0,0,0,0
1.704307657,0,0,0,3.075787216,0.370962047,0.452509365,0,0,3.461740244,0,0,3.15010086,0,0,0,0.653459918,0,0
1.129380667,0,0,0,1.459098696,0.354238769,0.495750878,0.232411922,0,0,0,0,2.921311245,0,0,0,0.665666796,0,0
1.195398716,0,0,0,2.283549238,0.478120024,0.304984461,0.225721368,0,0,0,0,2.78880092,0,0,1.313062563,0,0,0
1.145876994,0,0,0,1.328284003,0.338290351,0.314075737,0.313082559,0,0,0,0,0,0,0,0.889970574,0,0,0
1.060581328,0,0,0,0.983174169,0.577722322,0.208200498,0.248398252,0,0,0,0,0,0,0,0.34518214,0,0,0
1.354602042,0,0,0,1.069053372,1.075119939,0.337761268,0.276976981,0,0,0,0,0,0.228485821,0,0.453027943,0,0,0
1.697094125,0,0,0,0.561982773,0.802283991,0.373242441,0.261966029,0,0,0,0,0,0,0,0.574925627,0,0,0
0.81272674,0,0,0,0.790836169,1.381058789,0.241287923,0.409632236,0,0,0,0,0,0.264200615,0,0,0,0,0.033827461
0.852797887,0,0,0,1.438734593,2.285259124,0.394128365,0.398412025,0,0,0,0,0,0.394502113,0,0,0,0,0.019499343
1.634803038,0,0,0,0.802247519,2.681859722,0.414127475,0.406159673,0.371792843,0,0,1.025291146,1.364038039,0.381293382,0,0,0,0,0.012924699
1.100809786,0,0,0,0,2.278826002,0.257005597,0.954125417,0.864875475,0,0,0,1.837456814,0.278686508,0,0,4.38758739,0,0.003867051
2.052084768,0,0,4.12564483,0,1.71050238,0.213959219,1.264413369,0.51562048,0,0,0,0.790088721,0.392643884,0,0,3.237700988,0,0.00725235
2.324467024,0,0,6.914308921,0,3.766770016,0.293550632,1.747282187,0.586630658,0,0,0,0.947926668,0.277611972,0,0.251970646,1.659991651,0,0.012812993
0,0,0,4.663630624,0,3.423461529,0.316732035,1.173895542,1.312139254,0,0,0,0,0.575844151,0,0.257552261,0.523792931,0,0.021325645
0,0,0,0,0,1.772802039,0.564469783,0.590263469,0,0,0,0,0,0.684563491,1.060281882,0.842318098,0.332666357,0,0.011824576
0,0,0,0,0,2.344736071,0.451339373,0.164740311,0,0,0,0,0,0.736733348,0.329755918,2.573027756,0.552882906,0,0
0,0,0,0,0,0,0.464510179,0.433268221,0,0,0,0,0,0,0,1.500668701,0.604928842,0,0
0,0,1.180213747,0,0,0,0.668615889,0.774392181,2.533814139,0,0,0,0,0,0,1.589797403,1.050836034,0,0
0,0,1.233836259,0,0,0,0,0.684919448,1.334156872,0,0,0,0,0,0,2.456834466,0.650901281,0,0
0,0,0.869386286,0,0,0,0,1.806224365,2.310464773,0,0,0,0,0,0,2.906052881,0.760408249,0,0.12995595
0,0,0.441462417,0,0,0,0,2.867043092,1.337400528,0,0,0,0,0,0,0,0.929097457,0,0.081308705
0,0,1.569716365,0,0,0,0,2.458672757,1.422558045,0,0,0,0,0,0,0,0.89717436,0,0.094514197
0,0,1.385099565,0,0,0,0,1.793746244,1.974778155,0,0,0,0,0,0,0,2.114388609,0,0.114376666
0,0,1.641399662,0,0,0,0,4.041312315,1.776206105,0,0,0,0,0,0,0,1.806408609,0,0.147651875
0,0,0.548190473,0,0,0,0.369701234,1.699180218,2.672767351,0,0,0,0,0,0,0,0.501612127,0,0.164947394
0,0,0.985670865,0,0,0,0.380477396,0.748631257,2.810366478,0,0,0,0,0,0,0,0.807736885,0,0.137227746
0,0,1.336633924,0,0,0,0.22643492,1.094379143,3.966671935,0,0,1.014186524,0,0,0,0,1.469600561,0,0.07783356
0,0,0.735470129,0,0,0,0.374067787,0.84785461,5.874437618,0,0,0,0,0,0,0,1.552140142,0,0.035981446
0,0,1.052400932,0,0,0,0.350879382,2.290321724,6.55043576,0,0,0,0,0,0,0,1.491289947,0,0.059345601
0,0,0.756579464,0,0,0,0.252657758,0.977093887,3.047617167,1.651629404,0,0,0,0,0,0,1.076816932,0,0.086761481
0,0.922912947,0.78422231,0,0,0,0.491065535,1.208362264,2.505580652,0,0.811391225,0,0,0,0,0,1.203318165,0,0.128650118
0,0.781699158,0.746294207,0,0,0,0.366707471,1.642775731,1.414046577,0,0,2.546932941,0,0,0,0,0.63329896,0,0.071305119
0,0.743112709,0.810752453,0,0,0,0.696403954,1.38971588,0.697673867,0,3.237391449,0,0,0,0,0,0,0,0.087270678
0,1.050771088,0.344457727,0,0,0,1.044362928,0.928193988,0.523479798,0,8.025731217,0,0,0,0,0,0.230935617,0,0.060812835
0,0.580931466,0.639624383,0,0,0,0.468546496,0.845527383,0.444762309,0,2.198412586,0,0,0,0,1.001299032,0.889635402,0,0.070355209
0,0.528978797,0.395965639,0,0,0,0.486261955,0.764346066,0.360951212,0,3.520653274,0,0,0,0,0.965172519,1.016344583,0,0.054011398
0,1.672495157,0,0,0,0,0.326873312,1.118451879,0.202542525,0,2.935903688,0,0,0,0,2.010654908,0,0,0.085171058
0,0.994960364,0.935824479,0,0,0,0.222205092,0,0,0,2.2541299,0,0,0,0,1.337836288,0,0,0.130341823
0,1.471334996,0.278285842,0,0,0,0.212498878,0,0,0,1.553982971,0,0,0,0,0.780671188,0,0,0.100111595
0,1.552004683,0,0,0,0,0.238426356,0,0,0,1.889808811,2.334826667,0,0,0,0,0,0,0.101729285
0,0.906194348,0,0.980165038,0,0,0.448092889,0,0,0,0.673601514,2.402963383,0,0.995209338,0,0,0,0,0.093417796
0,1.146724888,0,0.535942494,0,0,0.210532298,0,0,0,1.790734668,2.579260194,0.759179556,0,0,0,1.180625484,0,0.074223967
0,0.493222616,2.104541211,0,0,0,0.39028382,0,0,0,2.296656741,3.268441897,1.795899833,0,0,0,0,0,0
0,0,1.563217036,0,0,0,0.504568146,0,0,0,1.719149213,0.755109998,2.253473474,0,0,0,0,0,0
0,0.352520033,1.239203724,0,0,0,0.457741202,0.601399338,0,0,1.200295413,2.012196495,1.956649393,0,0,0,0,0,0
0,0.303806971,0.582209624,0,0,0.679745608,0.477723299,0.919693414,0,0,2.032759911,0,3.296514882,0,0,0,0,0,0
0,0.394633517,0.452019861,0,0,0.568089607,0.248242348,0.642399764,0,0,2.752646178,0,3.183246098,0,0,0,1.20112775,0,0
0,0.573614831,0.589742772,0,0,0,0.215280037,0.698140408,0,0,1.53175846,0,2.391798772,0,0,0,0,0,0
0,0.734251609,0.727952381,0,0,0,0.333390126,0.88619958,0,0,1.043643735,0,1.025443564,0,0,0,0,0,0
0,1.315303583,0.441936289,0,0,0,0.408306353,0.986089051,0,0,1.496067835,0,1.103680168,0,0,0,0,0,0
0,0.482465133,0.816165904,0,0,0,0.422659685,1.064075003,0,0,2.695226989,0,1.45641916,0,0,0,0.730303115,0,0
0,0.817439773,1.55868583,0.267693707,0,0,0.16377892,0.899288651,0,0,2.02609393,0,1.365603819,0,0,0,0,0,0
0,0.483796306,1.272379694,0.236639608,0,0,0.197281257,0.32398062,0,0,2.521807298,0,1.257316827,0,0,0,0.739279595,0,0
0,0.670059988,2.950148542,0.322012056,0,0,0.202155415,0.437276162,0,0,1.332134705,0,2.755778844,0,0,0,0.587035379,0,0
0,0.962140685,3.160582311,0.277164057,0,0,0.284993736,0.789621286,0,0,1.720575257,0,3.162198334,0,0,0,1.076401779,0,0
0,0.559117781,0.993703175,0,0,0,0.144582461,0.446879745,0,0,1.461960732,0,5.742138089,0,0,0,0,0,0
0,0.251889924,1.558509423,0.271378427,0,1.265651846,0.201367869,1.220306372,0,0,1.186080709,0,7.71899694,0,0,0,0,0,0
0,0.18156102,0.736006178,0.233272209,0,1.713112582,0.328799103,1.257705867,0,0,0.267922369,0,2.339976478,0,0,0,0,0,0
0.342656361,0.403653369,0.426537018,0.148494591,0,0,0.481728624,0.727406946,0,0,0.556357962,0,7.957873564,0,0,0,0,0,0
0.515287276,0.481691065,0.400681502,0.121516485,0,0,0.324086409,0.896780228,0,0,0,0,2.927592679,0,0,0,0,0,0
0.318795735,0.360644423,0.617231163,0.082401303,0,0,0.205090172,0.341933053,0,0,0,0,2.218483665,0,0,0,0,0,0
0,0.333277668,0.156123168,0.083256766,0,0,0.168530168,1.10990129,0,0.023446323,0,0,1.497404987,0,0,0,0,0,0
0,0.535619653,0.29947213,0.099498297,0,0,0.239449313,0.952123075,0,0.035166474,0,0.392870082,1.746410248,0,0,0,0,0,0
0,0.821633812,0,0.065087415,0,0,0.235286465,1.403025913,0,0,0,0.141033536,4.157769637,0,0,0,0,0,0
0,1.016282751,0,0.084560667,0,0,0.282540637,1.642069214,0,0,0,0,3.830721915,0,0,0,0,0,0
0,1.148345497,0,0,0,0,0.315817484,0.661303404,0,0,0,0,2.344430701,0,0,0,0,0,0
0,1.178980994,0,0,0,1.626799342,0.358422929,0.594637078,0,0,1.70597309,0,2.684053408,0,0,0,0,0,0
0,1.155922007,0,0,0,2.821905891,0.428928421,0.56699141,0,0,2.596739035,1.80882808,1.357037341,0,0,0,0,0,0
0,1.83076711,0,0,0,1.068698706,0.477322855,0.84472546,0,0,1.056360606,3.901769791,1.394457412,0,0,0,0,0,0
0,0.844040159,0,0,0,0,0.674231058,0.981829423,0,0,0.744469582,7.508431706,1.334307121,0,0,1.688855484,0,0,0
0,0.889985557,0,0,0,0,0.439293026,1.176186836,0,0,1.336287829,6.65000001,2.036147808,0,0.186011814,0.69299797,0.283488264,0,0
0,0.984380565,0,0,0.021692041,0,0.318448712,1.630942073,0,0,1.536178192,3.124166191,4.721093978,0,0,0.722669793,0,0,0
0,0.627653538,0,0,0,0,0.370203548,1.483830347,0,0,1.396989167,4.548045897,2.340683784,0,0.213031019,1.874650387,0,0,0
0,1.01049243,0,0,0,0,0.403653479,1.275898086,0,0,0,4.899015997,2.488109958,0,0.195738187,0,0,0,0
0,1.328851936,0,0,0,0,0.37502429,1.645221514,0,0,0,5.539600401,4.061604828,0,0.457039752,3.01870757,0,0,0
0,2.215830664,0,0,0,0,0.294165366,2.530366418,0,0,0,6.317128015,3.053109974,0.05321891,0.262682261,4.449196354,0,0,0
0,1.539496273,0,0,0,0,0.459507423,2.694186901,0,0,0,4.152218048,2.317000715,0.129780156,0.327468155,5.513241152,0,0,0
0,1.935594395,0,0,0,0,0.888138838,2.042274992,0.975375018,0,0,5.011917087,1.306768368,0.146506546,0.256768965,2.348023131,0,0,0
0,0.998141675,0,0,0,0,0.459064324,3.0226887,0,0,3.710567895,2.415931612,2.391252036,0.132172255,0,0.996033956,0,0,0
0,0.623727236,0,0,0,0,1.002808941,5.645356526,0,0,3.571073635,2.244265077,1.414066104,0.092349218,0,1.861694952,0,0,0
0,1.206532971,0,0,0,0,0.471918375,5.488042905,0,0,1.692463744,1.259622648,1.263283426,0.070429817,0,0.592595393,0,0,0
0,1.072430759,0,0,0,0,0.694793503,3.524575742,0,0,1.525926499,1.076467495,0.713230169,0.155101099,1.37748622,0.583561344,0,0,0
0,1.873850326,0,0,0,0,0.440289064,1.066821031,0,0,0.904335372,1.323945082,0,0.145088207,2.065652943,0,0,0,0
0,3.237128769,0,0,0,0,0.547400113,1.336815458,0,0,0.922766314,1.195331059,0,0.514981271,0,0,0,0,0
